"brand","car_type","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm"
"Maruti","Wagon R AMT VXI",2018,4956,35000,"Petrol","Individual","Automatic","First Owner",20.51,1000,67,"5",90,3500
"Maruti","Swift Dzire VXI 1.2",2017,6490,20000,"Petrol","Individual","Manual","First Owner",21.21,1200,81.8,"5",113,4200
"Maruti","Alto 800 LXI",2018,3186,20000,"Petrol","Individual","Manual","First Owner",24.7,800,47.3,"5",69,3500
"Maruti","Swift Dzire AMT VXI BS IV",2018,8260,7800,"Petrol","Individual","Automatic","First Owner",22,1200,81.8,"5",113,4200
"Maruti","Swift VXI Optional",2017,5900,20000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Tata","Hexa XE",2019,14750,15000,"Diesel","Individual","Manual","First Owner",17.6,2200,147.94,"7",320,1500
"Hyundai","i20 Magna",2013,3776,31377,"Petrol","Individual","Manual","Second Owner",18.5,1200,82.85,"5",113.7,4000
"Maruti","Swift Dzire VDI",2018,8260,50000,"Diesel","Individual","Manual","First Owner",28.4,1200,74.02,"5",190,2000
"Maruti","Wagon R VXI BS IV",2015,3422,60000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Toyota","Corolla Altis 1.8 VL AT",2012,6490,100000,"Petrol","Individual","Automatic","First Owner",14.53,1800,138.1,"5",173,4000
"Honda","Brio S MT",2012,3127,60000,"Petrol","Individual","Manual","First Owner",19.4,1200,86.8,"5",109,4500
"Maruti","Baleno Alpha Automatic",2018,9794,5000,"Petrol","Individual","Automatic","First Owner",21.4,1200,83.1,"5",115,4000
"Tata","Safari Storme EX",2017,9440,60000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
"Maruti","Alto LXi",2011,1888,25000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Renault","KWID RXT",2018,3953,30000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Datsun","GO T BSIV",2017,3882.2,80000,"Petrol","Individual","Manual","Second Owner",20.63,1200,67,"5",104,4000
"Maruti","Vitara Brezza VDi Option",2017,9145,75000,"Diesel","Individual","Manual","First Owner",24.3,1200,88.5,"5",200,1750
"Hyundai","Xcent 1.2 VTVT SX",2020,6183.2,32000,"Petrol","Individual","Manual","First Owner",20.14,1200,81.86,"5",113.75,4000
"Maruti","Alto 800 LXI",2015,2891,40000,"Petrol","Individual","Manual","First Owner",22.74,800,47.3,"5",69,3500
"Hyundai","i20 1.2 Sportz",2012,3245,93000,"Petrol","Individual","Manual","Second Owner",17,1200,80,"5",111.834,4000
"Tata","Zest Revotron 1.2 XT",2018,6136,60000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Maruti","Swift 1.3 VXi",2008,1534,120000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Nissan","Sunny XL",2014,6490,37000,"Petrol","Individual","Manual","First Owner",16.95,1500,97.7,"5",134,4000
"Ford","EcoSport 1.5 Petrol Titanium Plus BSIV",2018,10738,15000,"Petrol","Individual","Manual","First Owner",17,1500,121.36,"5",150,4500
"Nissan","Micra Active XV S",2015,3540,80000,"Petrol","Individual","Manual","First Owner",19.49,1200,67.04,"5",104,4000
"Maruti","Wagon R LXI Optional",2016,4130,140000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Mahindra","Ssangyong Rexton RX5",2013,10620,70000,"Diesel","Individual","Manual","First Owner",12.83,2700,162,"7",340,1800
"Mahindra","Quanto C8",2013,3540,120000,"Diesel","Individual","Manual","Second Owner",17.21,1500,100,"7",240,1600
"Maruti","Ritz LDi",2010,2950,110000,"Diesel","Individual","Manual","Second Owner",21.1,1200,73.9,"5",190,2000
"Hyundai","Creta 1.6 CRDi SX Plus Dual Tone",2017,12980,37000,"Diesel","Individual","Manual","First Owner",19.67,1600,126.2,"5",259.9,1900
"Renault","KWID RXT",2016,3186,44000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Maruti","Ertiga VDI",2015,7552,80000,"Diesel","Individual","Manual","First Owner",20.77,1200,88.76,"7",200,1750
"Mahindra","XUV500 W4",2015,7670,125000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Maruti","Eeco 5 Seater AC BSIV",2017,4837.9882,13500,"Petrol","Individual","Manual","First Owner",15.37,1200,73,"5",101,3000
"Hyundai","Santro Xing GLS",2011,1947,75000,"Petrol","Individual","Manual","First Owner",17.92,1100,62.1,"5",96.1,3000
"Hyundai","Accent GLE",2007,944,120000,"Petrol","Individual","Manual","Second Owner",13.2,1500,94,"5",122.625,3500
"Mahindra","XUV500 W8 2WD",2012,6313,120000,"Diesel","Individual","Manual","First Owner",15.1,2200,140,"7",330,1600
"Toyota","Innova 2.5 EV (Diesel) PS 7 Seater BS IV",2013,8260,70000,"Diesel","Individual","Manual","First Owner",12.99,2500,100.57,"7",200,1400
"Maruti","Swift Dzire VDI",2013,6490,70000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Honda","Amaze S CVT Petrol BSIV",2019,8024,15000,"Petrol","Individual","Automatic","First Owner",19,1200,88.76,"5",110,4800
"Hyundai","i10 Sportz 1.2",2009,2360,53000,"Petrol","Individual","Manual","Second Owner",20.36,1200,78.9,"5",111.8,4000
"Maruti","Swift Dzire VDI",2014,5900,120000,"Diesel","Individual","Manual","Second Owner",23.4,1200,74,"5",190,2000
"Maruti","Ertiga SHVS ZDI Plus",2016,11800,70000,"Diesel","Individual","Manual","First Owner",24.52,1200,88.5,"7",200,1750
"Hyundai","Getz 1.3 GVS",2008,1298,120000,"Petrol","Individual","Manual","Second Owner",14.2,1300,82.9,"5",115.758,3200
"Hyundai","i20 1.2 Magna",2012,3776,100000,"Petrol","Individual","Manual","Second Owner",18.5,1200,80,"5",111.834,4000
"Tata","Indica DLS",2005,885,110000,"Diesel","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift LXI Optional-O",2015,4130,100000,"Petrol","Individual","Manual","First Owner",20.4,1200,83.11,"5",113,4200
"Tata","Indica Vista TDI LS",2013,2006,162500,"Diesel","Individual","Manual","First Owner",19.4,1400,70,"5",135.4,2500
"Hyundai","i20 2015-2017 Asta 1.4 CRDi",2017,9440,39000,"Diesel","Individual","Manual","First Owner",22.54,1400,88.73,"5",219.7,1500
"Maruti","Ignis 1.3 Alpha",2017,5900,75000,"Diesel","Individual","Manual","First Owner",26.8,1200,74,"5",190,2000
"Tata","Hexa XTA",2017,16284,50000,"Diesel","Individual","Automatic","First Owner",17.6,2200,153.86,"7",400,1750
"Mahindra","Marazzo M6 8Str",2019,15340,40000,"Diesel","Individual","Manual","First Owner",17.3,1500,121,"8",300,1750
"Hyundai","Verna 1.6 CRDI",2013,6254,92500,"Diesel","Individual","Manual","First Owner",22.32,1600,126.3,"5",259.9,1900
"Maruti","Swift Dzire VDI",2012,4248,158000,"Diesel","Individual","Manual","First Owner",23.4,1200,74,"5",190,2000
"Maruti","Swift Dzire LDi",2012,3658,120000,"Diesel","Individual","Manual","First Owner",19.3,1200,73.9,"5",190,2000
"Honda","City i DTEC V",2015,8555,50000,"Diesel","Individual","Manual","Second Owner",26,1500,98.6,"5",200,1750
"Maruti","Swift Dzire ZDi",2012,4012,110000,"Diesel","Individual","Manual","First Owner",19.3,1200,73.9,"5",190,2000
"Hyundai","Xcent 1.2 CRDi E",2017,6490,2000,"Diesel","Individual","Manual","Second Owner",25.4,1200,73.97,"5",190.25,1750
"Toyota","Fortuner 3.0 Diesel",2011,13570,181000,"Diesel","Individual","Manual","Second Owner",11.5,3000,171,"7",343,1400
"Tata","Tiago 1.05 Revotorq XZ",2016,4484,70000,"Diesel","Individual","Manual","First Owner",27.28,1000,69,"5",140,1800
"Nissan","Sunny XL AT Special Edition",2013,4130,90000,"Petrol","Individual","Automatic","Second Owner",17.97,1500,99.6,"5",134,4000
"Hyundai","Elite i20 Magna Plus BSIV",2019,7198,2000,"Petrol","Individual","Manual","First Owner",18.6,1200,81.86,"5",117,4000
"Maruti","Swift Dzire VXI",2015,6195,20000,"Petrol","Individual","Manual","First Owner",20.85,1200,83.14,"5",115,4000
"Toyota","Innova 2.5 GX 7 STR",2011,5664,120000,"Diesel","Individual","Manual","First Owner",12.8,2500,102,"7",200.124,1400
"Mahindra","Thar CRDe",2017,9204,35000,"Diesel","Individual","Manual","First Owner",16.55,2500,105,"6",247,1800
"Maruti","Swift Dzire ZDi",2012,3776,193000,"Diesel","Individual","Manual","First Owner",19.3,1200,73.9,"5",190,2000
"Maruti","Swift 1.2 DLX (Only Delhi)",2014,4425,80000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Datsun","GO D Petrol",2019,3540,40000,"Petrol","Individual","Manual","First Owner",19.02,1200,67.05,"5",104,4000
"Hyundai","i20 Asta 1.4 CRDi",2015,5900,70000,"Diesel","Individual","Manual","Fourth & Above Owner",22.54,1400,88.73,"5",219.7,1500
"Mahindra","Scorpio LX",2011,4767.2,122358,"Diesel","Individual","Manual","First Owner",12.05,2200,120,"9",290,1800
"Tata","Sumo Gold EX BSIII",2015,5900,75000,"Diesel","Individual","Manual","First Owner",14.07,3000,69.01,"7",223,1600
"Tata","Tiago Wizz 1.05 Revotorq",2017,4130,120000,"Diesel","Individual","Manual","First Owner",27.28,1000,69,"5",140,1800
"Tata","Zest Revotron 1.2 XT",2015,4484,40000,"Petrol","Individual","Manual","First Owner",17.57,1200,88.7,"5",140,1500
"Hyundai","Accent GLE",2008,1356.9882,95200,"Petrol","Individual","Manual","Third Owner",13.2,1500,94,"5",122.625,3500
"Honda","Brio Exclusive Edition",2014,3953,33033,"Petrol","Dealer","Manual","First Owner",19.4,1200,86.8,"5",109,4500
"Hyundai","Grand i10 AT Asta",2015,5487,63063,"Petrol","Dealer","Automatic","First Owner",18.9,1200,82,"5",114,4000
"Tata","Manza Club Class Quadrajet90 LX",2012,3422,60000,"Diesel","Individual","Manual","First Owner",21.02,1200,88.76,"5",200,1750
"Maruti","Alto LX",2005,1298,45000,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Tata","New Safari DICOR 2.2 EX 4x2",2011,5310,80000,"Diesel","Individual","Manual","Third Owner",11.57,2200,138.1,"7",320,1700
"Mahindra","Bolero SLE",2009,4720,170000,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Mahindra","Bolero DI DX 7 Seater",2007,2478,207890,"Diesel","Individual","Manual","Second Owner",13.6,2500,63,"7",180,1440
"Mercedes-Benz","GL-Class 220d 4MATIC Sport",2018,54280,7976,"Diesel","Individual","Automatic","First Owner",17.9,2100,170,"5",400,1400
"Maruti","Omni E MPI STD BS IV",2016,2596,35000,"Petrol","Individual","Manual","First Owner",16.8,800,34.2,"8",59,2500
"Hyundai","Grand i10 Sportz",2017,5310,35000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Hyundai","Grand i10 Sportz",2017,5310,35000,"Petrol","Individual","Manual","First Owner",18.9,1200,82,"5",114,4000
"Hyundai","i10 Sportz AT",2013,3422,50000,"Petrol","Individual","Automatic","First Owner",16.95,1200,78.9,"5",111.8,4000
"Maruti","Swift VXI Deca",2016,6136,20000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Hyundai","i10 Sportz AT",2011,3127,20000,"Petrol","Individual","Automatic","First Owner",16.95,1200,78.9,"5",111.8,4000
"Maruti","Swift VXI",2012,3894,50000,"Petrol","Individual","Manual","Second Owner",18.6,1200,85.8,"5",114,4000
"Maruti","Swift VXI",2012,3894,50000,"Petrol","Individual","Manual","Second Owner",18.6,1200,85.8,"5",114,4000
"Mahindra","Bolero 2011-2019 ZLX",2014,6017.9882,120000,"Diesel","Individual","Manual","First Owner",15.96,2500,62.1,"7",195,1400
"Hyundai","Verna 1.6 SX VTVT (O)",2014,5900,70000,"Petrol","Individual","Manual","First Owner",17.1,1600,121.3,"5",154.9,4200
"Hyundai","i20 Active 1.2",2015,6195,50000,"Petrol","Individual","Manual","First Owner",17.19,1200,81.86,"5",114.73,4000
"Maruti","Baleno Zeta",2019,7965,16500,"Petrol","Individual","Manual","First Owner",21.01,1200,81.8,"5",113,4200
"Hyundai","i20 1.2 Asta",2010,3540,70000,"Petrol","Individual","Manual","First Owner",17,1200,80,"5",111.834,4000
"Maruti","Alto LXI",2005,1062,99361,"Petrol","Individual","Manual","Second Owner",19.7,800,46.3,"5",62,3000
"Maruti","Swift Dzire VDI",2017,7670,25000,"Diesel","Individual","Manual","First Owner",26.59,1200,74,"5",190,2000
"Maruti","Swift Dzire VXI",2014,4826.2,70000,"Petrol","Individual","Manual","Second Owner",19.1,1200,85.8,"5",114,4000
"Hyundai","Grand i10 CRDi Sportz",2015,4661,80000,"Diesel","Individual","Manual","Second Owner",24,1100,70,"5",160,1500
"Maruti","Swift 1.3 VXi",2010,2537,70000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Swift Dzire VXI",2014,4720,70000,"Petrol","Individual","Manual","Second Owner",19.1,1200,85.8,"5",114,4000
"Chevrolet","Beat LS",2012,1416,60000,"Petrol","Individual","Manual","Third Owner",18.6,1200,79.4,"5",108,4400
"Tata","Tigor 1.2 Revotron XZA",2018,7611,10000,"Petrol","Individual","Automatic","First Owner",20.3,1200,84,"5",114,3500
"Maruti","800 Std",2006,955.8,80000,"Petrol","Individual","Manual","First Owner",16.1,800,37,"4",59,2500
"Honda","City i-DTEC VX",2017,15340,30000,"Diesel","Individual","Manual","First Owner",25.6,1500,97.9,"5",200,1750
"Honda","City i-DTEC VX",2017,14750,33000,"Diesel","Individual","Manual","First Owner",25.6,1500,97.9,"5",200,1750
"Maruti","Ertiga VXI",2013,6313,90000,"Petrol","Individual","Manual","Third Owner",16.02,1400,93.7,"7",130,4000
"Nissan","Terrano XV Premium 110 PS",2014,6549,80100,"Diesel","Individual","Manual","Second Owner",19.01,1500,108.5,"5",248,2250
"Honda","City i VTEC VX",2014,8555,120000,"Petrol","Individual","Manual","First Owner",17.4,1500,117.3,"5",145,4600
"Mahindra","Willys CJ 3B 4X4",1983,3540,10000,"Diesel","Individual","Manual","Third Owner",NA,NA,NA,NA,NA,NA
"Renault","KWID RXL",2016,2713.9882,40000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Toyota","Innova 2.5 GX (Diesel) 8 Seater",2013,9440,160000,"Diesel","Individual","Manual","Second Owner",12.99,2500,100.6,"8",200,1200
"Maruti","Wagon R VXI BS IV",2017,4837.9882,47000,"Petrol","Individual","Manual","First Owner",20.51,1000,67.04,"5",90,3500
"Hyundai","Creta 1.4 CRDi S Plus",2018,14278,25000,"Diesel","Individual","Manual","First Owner",21.38,1400,88.7,"5",219.7,1500
"Tata","Tiago 1.2 Revotron XZ",2017,4720,26000,"Petrol","Individual","Manual","First Owner",23.84,1200,84,"5",114,3500
"Hyundai","Grand i10 1.2 CRDi Sportz",2018,6136,29000,"Diesel","Individual","Manual","First Owner",24,1200,73.97,"5",190.24,1750
"Maruti","Baleno Zeta Automatic",2016,7670,50000,"Petrol","Individual","Automatic","First Owner",21.4,1200,83.1,"5",115,4000
"Maruti","Swift ZXI ABS",2011,3835,58000,"Petrol","Individual","Manual","Third Owner",16.1,1300,88.2,"5",112.815,4500
"Maruti","Swift Dzire VXi AT",2012,4956,120000,"Petrol","Individual","Automatic","First Owner",17.4,1200,85.8,"5",114,4000
"Maruti","Swift LXI Option",2014,4720,50000,"Petrol","Individual","Manual","First Owner",20.4,1200,81.8,"5",113,4200
"Hyundai","i20 1.2 Asta",2010,3008.9882,80000,"Petrol","Individual","Manual","Fourth & Above Owner",17,1200,80,"5",111.834,4000
"Maruti","Zen LXI",2003,767,60000,"Petrol","Individual","Manual","Fourth & Above Owner",17.3,1000,60,"5",78,4500
"Maruti","Celerio LXI",2017,4141.8,36000,"Petrol","Individual","Manual","First Owner",23.1,1000,67.04,"5",90,3500
"Toyota","Innova 2.5 V Diesel 8-seater",2007,4767.2,120000,"Diesel","Individual","Manual","Third Owner",12.8,2500,102,"8",200.124,1400
"Maruti","Ritz LDi",2011,2183,185000,"Diesel","Individual","Manual","Third Owner",21.1,1200,73.9,"5",190,2000
"Nissan","Micra Diesel XV",2011,2950,50000,"Diesel","Individual","Manual","First Owner",23.08,1500,63.1,"5",160,2000
"Maruti","Zen LXI",2002,708,100000,"Petrol","Individual","Manual","Fourth & Above Owner",17.3,1000,60,"5",78,4500
"Hyundai","Verna 1.6 SX VTVT (O)",2013,5900,50000,"Petrol","Individual","Manual","Second Owner",17.1,1600,121.3,"5",154.9,4200
"Maruti","Zen Estilo LXI BSIII",2007,1003,80000,"Petrol","Individual","Manual","Second Owner",18.2,1000,67.1,"5",90,3500
"Hyundai","Santro Xing XL",2005,1003,60000,"Petrol","Individual","Manual","Second Owner",NA,NA,NA,NA,NA,NA
"Maruti","Alto LX",2005,1003,80000,"Petrol","Individual","Manual","Fourth & Above Owner",19.7,800,46.3,"5",62,3000
"Maruti","Swift Dzire ZDi",2011,3127,90000,"Diesel","Individual","Manual","Fourth & Above Owner",19.3,1200,73.9,"5",190,2000
"Maruti","A-Star Vxi",2010,1534,162000,"Petrol","Individual","Manual","Second Owner",19,1000,66.1,"5",90,3500
"Maruti","Ertiga VDI",2013,5664,110000,"Diesel","Individual","Manual","Third Owner",20.77,1200,88.76,"7",200,1750
"Maruti","Swift Ldi BSIII",2008,2006,120000,"Diesel","Individual","Manual","Third Owner",17.8,1200,75,"5",190,2000
"Nissan","Micra Diesel XV",2011,3245,45000,"Diesel","Individual","Manual","First Owner",23.08,1500,63.1,"5",160,2000
"Maruti","Wagon R LXI",2005,1050.2,90000,"Petrol","Individual","Manual","Second Owner",18.9,1000,67.1,"5",90,3500
"Ford","Figo Diesel Titanium",2010,2006,90000,"Diesel","Individual","Manual","Second Owner",20,1400,68,"5",160,2000
"Mahindra","XUV300 W8 Option BSIV",2019,12862,16500,"Petrol","Dealer","Manual","First Owner",17,1200,110,"5",200,2000
"Hyundai","Creta 1.6 CRDi AT SX Plus",2017,12980,67000,"Diesel","Individual","Automatic","First Owner",17.01,1600,126.2,"5",259.9,1900
"Maruti","Swift VXI BSIV",2018,7198,52000,"Petrol","Dealer","Manual","First Owner",22,1200,81.8,"5",113,4200
"Datsun","GO T Option BSIV",2016,3953,40000,"Petrol","Dealer","Manual","First Owner",20.63,1200,67,"5",104,4000
"Hyundai","Grand i10 Asta",2015,5132.9882,40000,"Petrol","Dealer","Manual","First Owner",18.9,1200,82,"5",114,4000
"Toyota","Fortuner 2.8 2WD MT BSIV",2018,35400,35000,"Diesel","Individual","Manual","First Owner",14.24,2800,174.5,"7",420,1400
"Renault","KWID RXL",2018,4602,13000,"Petrol","Dealer","Manual","First Owner",20.71,800,53.26,"5",72,4386
"Honda","Brio 1.2 VX MT",2012,3835,40000,"Petrol","Dealer","Manual","First Owner",18.5,1200,86.8,"5",109,4500
"Volkswagen","Ameo 1.2 MPI Comfortline Plus",2019,7552,10000,"Petrol","Dealer","Manual","First Owner",17,1200,73.75,"5",110,3750
"Nissan","Sunny XV Special Edition",2012,5310,9000,"Petrol","Dealer","Manual","First Owner",16.95,1500,97.7,"5",134,4000
"Toyota","Etios Liva GD SP",2013,4720,70000,"Diesel","Dealer","Manual","Second Owner",23.59,1400,67.06,"5",170,1800
"Hyundai","i10 Sportz",2009,2537,60000,"Petrol","Dealer","Manual","First Owner",20.36,1200,78.9,"5",111.8,4000
"Renault","Duster 85PS Diesel RxL",2014,6726,40000,"Diesel","Dealer","Manual","First Owner",20.45,1500,83.8,"5",200,1900
"Mahindra","XUV500 W8 2WD",2012,8024,93000,"Diesel","Dealer","Manual","First Owner",15.1,2200,140,"7",330,1600
"Toyota","Innova 2.5 V Diesel 7-seater",2008,3835,80000,"Diesel","Individual","Manual","Fourth & Above Owner",12.8,2500,102,"7",200.124,1400
"Tata","Indigo CS eGLX BS IV",2011,1770,50000,"Petrol","Individual","Manual","Second Owner",15.64,1200,64.08,"5",100,2700
"Hyundai","Elantra SX AT",2013,8142,68000,"Petrol","Dealer","Automatic","First Owner",14.5,1800,147.5,"5",177.5,4700
"Mercedes-Benz","New C-Class 220 CDI AT",2013,18290,25000,"Diesel","Individual","Automatic","First Owner",14.84,2100,170,"5",400,1400
"Tata","Nano STD",2012,755.2,18000,"Petrol","Dealer","Manual","First Owner",25.4,600,37.5,"4",51,4000
"Nissan","Micra Diesel XL",2013,2950,120000,"Diesel","Individual","Manual","First Owner",23.08,1500,63.1,"5",160,2000
"Maruti","Wagon R LXI",2005,767,35000,"Petrol","Individual","Manual","First Owner",18.9,1000,67.1,"5",90,3500
"Maruti","Swift Dzire VDI",2016,6490,60000,"Diesel","Individual","Manual","Second Owner",26.59,1200,74,"5",190,2000
"Hyundai","i10 Magna",2010,1652,70000,"Petrol","Individual","Manual","Fourth & Above Owner",20.36,1200,78.9,"5",111.7,4000
"Renault","KWID RXT",2016,3540,30000,"Petrol","Individual","Manual","First Owner",25.17,800,53.3,"5",72,4386
"Volkswagen","GTI 1.8 TSI",2016,9440,70000,"Petrol","Individual","Automatic","First Owner",16.34,1800,189.3,"5",250,1250
"Jaguar","XE 2016-2019 2.0L Diesel Prestige",2017,30975,9000,"Diesel","Dealer","Automatic","First Owner",13.6,2000,177,"5",430,1750
"Lexus","ES 300h",2019,60770,20000,"Petrol","Dealer","Automatic","First Owner",22.37,2500,214.56,"5",202,3600
"Jaguar","XF 2.0 Diesel Portfolio",2017,37760,45000,"Diesel","Dealer","Automatic","First Owner",19.33,2000,177,"5",430,1750
"Tata","Safari Storme EX",2015,5935.4,110000,"Diesel","Individual","Manual","First Owner",14.1,2200,147.94,"7",320,1500
